SMILES,ATSp4,ATSm5,ATSp5,MDEN-33,SP-0,topoShape,VPC-4,SP-1,VPC-5,SP-2,MDEC-33,VPC-6,SP-3,MDEC-34,khs.sF,khs.aasC,SP-4,khs.ddssS,khs.dO,TopoPSA,WPOL,SP-5,SP-6,SP-7,MDEN-11,MDEN-12,MDEO-22,khs.dssC,MDEN-13,khs.aaNH,ATSc1,ATSc2,MDEC-11,VAdjMat,ATSc3,MDEC-12,C3SP2,SPC-4,ATSc4,MDEC-13,SCH-3,C3SP3,khs.ssCH2,khs.sBr,SPC-5,ATSc5,MDEC-14,SCH-4,SPC-6,khs.aasN,SC-3,SCH-5,ECCEN,WPATH,khs.aaCH,khs.ddsN,SC-4,MDEC-44,VCH-3,SCH-6,khs.dNH,Kier1,SC-5,VCH-4,SCH-7,VCH-5,khs.ssssC,khs.ssNH,Kier2,SC-6,VCH-6,fragC,khs.sCl,Kier3,VCH-7,khs.ssO,khs.dsCH,VP-0,VC-3,MDEN-22,VP-1,Zagreb,VC-4,MDEN-23,khs.dsN,PetitjeanNumber,VP-2,VC-5,VP-3,khs.sssN,VC-6,khs.aaN,khs.tN,VP-4,khs.ssS,MDEC-22,C2SP2,khs.aaO,VP-5,MDEC-23,VP-6,MDEC-24,C2SP3,khs.sOH,VP-7,ATSm1,khs.sNH2,ATSm2,khs.sssCH,khs.aaaC,khs.aaS,ATSp1,ATSm3,khs.sCH3,MDEO-11,C1SP2,ATSp2,MDEO-12,C1SP3,ATSp3,ATSm4
InChI%3D1S%2FC5H11NO2%2Fc1-3-5%284-2%296%287%298%2Fh5H%2C3-4H2%2C1-2H3,219.282913208008,6.32836771011353,100.646934509277,0,6.56891393661499,1,0.424466192722321,3.71874403953552,0.400776028633118,2.8205931186676,0,0.0430331490933895,1.99156379699707,0,0,0,1.23148417472839,0,2,45.8199996948242,8,0,0,0,0,0,0,0,0,0,0.0652778372168541,0.00702095637097955,0.25,4,-0.0229397993534803,2.30940103530884,0,1.13807117938995,-0.0154998060315847,1,0,0,2,0,1.30473780632019,-0.00122026947792619,0,0,0.333333343267441,0,0.5,0,43,67,0,1,0,0,0,0,0,8,0.16666667163372,0,0,0,0,0,3.9375,0,0,268.029998779297,0,2.8125,0,0,0,5.25527381896973,0.172132596373558,0,2.85405731201172,30,0,0,0,0.5,1.75567424297333,0.0215165745466948,1.24064099788666,0,0,0,0,0.586817502975464,0,0.5,0,0,0,2,0,0,3,0,0,9.90892601013184,0,8.27311706542969,1,0,0,253.120635986328,9.77102375030518,2,0.5,0,247.869186401367,0,2,259.322479248047,9.66073799133301
InChI%3D1S%2FC2H3Cl%2Fc1-2-3%2Fh2H%2C1H2,0,0,0,0,2.70710682868958,1,0,1.41421353816986,0,0.70710676908493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278811901807785,-0.0112892696633935,0,2.58496260643005,-0.00265132472850382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,19.0100002288818,1,0,0,0,1,2.41835045814514,0,0,1.06290197372437,6,0,0,0,0.5,0.462910056114197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7127532958984,0,3.95173740386963,0,0,0,81.0053176879883,2.95173740386963,0,0,2,56.6020469665527,0,0,23.3460159301758,0
InChI%3D1S%2FC4H8N2O%2Fc7-5-6-3-1-2-4-6%2Fh1-4H2,100.647361755371,2.66418385505676,39.5500373840332,0,5.11288404464722,1,0.182246178388596,3.4318516254425,0.207735031843185,2.55873084068298,0,0.040824830532074,2.05209517478943,0,0,0,1.41861128807068,0,1,32.6699981689453,4,0.492799282073975,0.20412415266037,0,0,0,0,0,0,0,0.0585289783775806,-0.0315862894058228,0,3.80735492706299,0.032451119273901,0,0,0.492799282073975,-0.0246056914329529,0,0,0,4,,0.594861328601837,-0.00552362622693181,0,0,0.20412415266037,0,0.20412415266037,0.144337564706802,44,43,0,0,0,0,0,0.102062076330185,0,5.14285707473755,0,0,0.102062076330185,0.111803397536278,0,0,2.34375,0,0.0500000007450581,183.029998779297,0,1.1851851940155,0.020412415266037,0,0,4.13110256195068,0.100000001490116,0,2.51502966880798,30,0,1,1,0.5,1.74241960048676,0,1.19792556762695,1,0,0,0,0.782087981700897,0,4.24264049530029,0,0,0.157735019922256,0,0.040824830532074,0,2,0,0,8.49444484710693,0,8.24582481384277,0,0,0,241.054504394531,9.21820735931396,0,0,0,255.353698730469,0,2,290.967102050781,4.99655437469482
InChI%3D1S%2FC7H6O3%2Fc8-5-1-2-6-7%283-5%2910-4-9-6%2Fh1-3%2C8H%2C4H2,461.595001220703,7.77074480056763,220.76725769043,0,6.97469139099121,0.666666686534882,0.343271672725677,4.86017322540283,0.418364018201828,4.36928701400757,1.65096366405487,0.357420712709427,3.55187177658081,0,0,3,2.93724489212036,0,0,38.689998626709,11,2.07214522361755,1.23621129989624,0.668470025062561,0,0,0.5,0,0,0,0.423450261354446,-0.268928557634354,0,4.32192802429199,0.0918945372104645,0,0,1.29197371006012,-0.0764918774366379,0,0,0,1,0,1.95425176620483,0.0343445725739002,0,0,2.23966002464294,0,0.622008442878723,0.117851130664349,86,108,3,0,0,0,0,0.234708055853844,0,6.69421482086182,0.0833333358168602,0,0.330230087041855,0.0294627826660872,0,0,2.55999994277954,0,0.0580769516527653,199.029998779297,0,1.24099719524384,0.058547168970108,2,0,5.20286798477173,0.192386731505394,0,2.94723916053772,52,0,0,0,0.400000005960464,2.03756427764893,0.0138888889923692,1.35615253448486,0,0,0,0,0.885225236415863,0,2.44948983192444,0,0,0.499630033969879,6.89817905426025,0.21403905749321,0,6,1,0.0907282754778862,12.3234071731567,0,12.6604595184326,0,0,0,427.274810791016,17.7670211791992,0,0,0,490.998901367188,0.447213590145111,0,658.041564941406,12.9925518035889
InChI%3D1S%2FC9H10O2%2Fc1-2-4-8%285-3-1%2910-6-9-7-11-9%2Fh1-5%2C9H%2C6-7H2,442.55859375,7.66418409347534,295.777954101562,0,7.51866149902344,0.75,0.174792468547821,5.44948959350586,0.175430983304977,4.52476167678833,0.333333343267441,0.175288170576096,3.11615633964539,0,0,1,2.23589444160461,0,0,21.7600002288818,10,1.68728744983673,0.877930760383606,0.518728733062744,0,0,0.333333343267441,0,0,0,0.352454751729965,-0.156075268983841,0,4.45943164825439,-0.0912750735878944,0,0,0.577350258827209,0.090378537774086,0,0.288675129413605,0,2,0,0.676977038383484,-0.008987239561975,0,0.20412415266037,0.786566078662872,0,0.40824830532074,0,134,173,5,0,0,0,0.16666667163372,0.185395404696465,0,7.63888883590698,0,0.117851130664349,0.19001992046833,0,0,0,3.59999990463257,0,0.0561312772333622,374.019989013672,0,2.5,0.0408723466098309,2,0,6.19481182098389,0.185892507433891,0,3.74435687065125,54,0,0,0,0.428571432828903,2.57939863204956,0,1.41479992866516,0,0,0,0,0.802116632461548,0,7.72895765304565,0,0,0.504359722137451,5.79553556442261,0.207858890295029,0,7,0,0.104887083172798,12.5489377975464,0,13.3283681869507,1,0,0,466.648834228516,13.3283681869507,0,0,0,513.386840820312,0,2,542.556518554688,11.7707452774048
InChI%3D1S%2FC13H17N3O2%2Fc1-10-8-15%2814-18%299-11%282%2916%2810%2913%2817%2912-6-4-3-5-7-12%2Fh3-7%2C10-11H%2C8-9H2%2C1-2H3,1783.37622070312,29.8476505279541,1480.482421875,0.333333343267441,13.1209554672241,1,1.30808699131012,8.63022899627686,2.06618690490723,7.53480291366577,2.94168281555176,2.28798365592957,6.30224084854126,0,0,1,5.36687803268433,0,2,52.9799995422363,28,3.69942998886108,2.19055509567261,1.36769187450409,0,0,0,1,0,0,0.256706386804581,-0.144242733716965,0.25,5.16992521286011,0.0306790769100189,2.98093318939209,0,2.80392289161682,0.037467248737812,3.26598644256592,0,1,2,0,4.99121141433716,-0.104746624827385,0,0,6.55738353729248,0,1.145756483078,0,279,596,5,0,0,0,0,0.157617628574371,0,14.4099721908569,0.317509919404984,0,0.241395398974419,0,0,0,6.43787002563477,0,0.0654083490371704,990.049987792969,0,3.32179927825928,0.114277958869934,0,0,10.6138029098511,0.668660879135132,0,6.09103918075562,90,0,1,1,0.5,4.72973823547363,0.135838285088539,3.27039837837219,2,0,0,0,2.49168848991394,0,6.97049140930176,0,0,1.42127394676208,9.52628040313721,0.754258751869202,0,7,0,0.32911878824234,20.6289024353027,0,21.076473236084,2,0,0,1110.07092285156,28.9346904754639,2,0.142857149243355,1,1285.29052734375,0,4,1757.34606933594,31.3496513366699
InChI%3D1S%2FC14H15N3%2Fc1-17%282%2914-10-8-13%289-11-14%2916-15-12-6-4-3-5-7-12%2Fh3-11H%2C1-2H3,1187.27197265625,16.1632976531982,847.483947753906,0,12.0875759124756,0.833333313465118,0.732135653495789,8.25401973724365,0.641809463500977,7.10620880126953,0.793700516223907,0.560363829135895,5.54212856292725,0,0,3,4.09079313278198,0,0,27.9599990844727,21,3.1776864528656,1.94663918018341,1.24664199352264,0,0,0,0,0,0,0.194113105535507,-0.0597707368433475,0.5,5.08746290206909,-0.0466382242739201,2.92057275772095,0,1.90646553039551,-0.01195446588099,1.39247667789459,0,0,0,0,2.17398381233215,-0.0282172840088606,0,0,2.34318876266479,0,0.90824830532074,0,305,606,9,0,0,0,0,0.185395404696465,0,13.4320983886719,0.16666667163372,0,0.179206877946854,0,0,0,6.80529308319092,0,0.0598527938127518,817.030029296875,0,4.30178308486938,0.0391895808279514,0,0,10.0377931594849,0.447213590145111,1,5.49729824066162,82,0,0.365148365497589,2,0.454545468091965,3.94637417793274,0.0745356008410454,2.40324068069458,1,0,0,0,1.42757225036621,0,10.268575668335,0,0,0.882434666156769,9.12838077545166,0.400378197431564,0,12,0,0.195322379469872,18.079963684082,0,19.1909141540527,0,0,0,958.616821289062,24.3294811248779,2,0,0,1057.57214355469,0,0,1328.20788574219,22.6618518829346
InChI%3D1S%2FC10H15N3O2%2Fc1-13%2812-15%297-3-5-10%2814%299-4-2-6-11-8-9%2Fh2%2C4%2C6%2C8%2C10%2C14H%2C3%2C5%2C7H2%2C1H3,817.435668945312,15.0482978820801,620.254272460938,0,11.0960121154785,1,0.537357211112976,7.23638200759888,0.529394805431366,5.81969785690308,1,0.471258908510208,4.50788068771362,0,0,1,2.93131685256958,0,1,65.7900009155273,17,2.04615592956543,1.13496792316437,0.731604814529419,0,0,0,0,0,0,0.203396216034889,-0.0900159850716591,0,4.90689039230347,0.033572468906641,1.38399720191956,0,1.513019323349,-0.062670610845089,0.365148365497589,0,1,3,0,1.67341959476471,0.0167278330773115,0,0,1.74270904064178,0,0.6910440325737,0,231,434,4,0,0,0,0,0.102062076330185,0,13.0666666030884,0.117851130664349,0,0.0589255653321743,0,0,0,7.30246925354004,0,0.0248451996594667,690.049987792969,0,5.03999996185303,0.0143443830311298,0,0,8.70517444610596,0.328933507204056,0.125,4.86155271530151,66,0,0.755928933620453,1,0.5,3.4072904586792,0.0304290316998959,2.16785454750061,1,0,1,0,1.29403209686279,0,7.29830408096313,0,0,0.763243794441223,6.55071020126343,0.390224277973175,0,5,1,0.211878970265388,17.6289024353027,0,16.9102878570557,1,0,0,709.075988769531,20.0485763549805,1,0.142857149243355,0,761.583435058594,0,3,903.098937988281,19.3252010345459
InChI%3D1S%2FC4H8%2Fc1-4%282%293%2Fh1H2%2C2-3H3,0,0,0,0,3.5773503780365,1,0,1.73205077648163,0,1.73205077648163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00335499970242381,-0.00190073996782303,1.5,3,0.000223240029299632,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.577350258827209,0,9,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1.33333337306976,0,0,109,0,,0,0,0,3.20710682868958,0.353553384542465,0,1.35355341434479,12,0,0,0,0.5,1.20710682868958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,124.397674560547,3,2,0,1,101.47240447998,0,2,83.0596542358398,0
InChI%3D1S%2FC13H11NO5%2Fc1-2-14-5-8%2813%2816%2917%2912%2815%297-3-10-11%284-9%287%2914%2919-6-18-10%2Fh3-5H%2C2%2C6H2%2C1H3%2C%28H%2C16%2C17%29,2172.67553710938,36.2536315917969,1775.14074707031,0,13.568549156189,1,1.35336184501648,9.1133918762207,1.85652232170105,8.4211950302124,8.85754203796387,2.29266738891602,7.42805814743042,0,0,4,6.33482837677002,0,2,76.0699996948242,33,5.03627824783325,3.9440438747406,2.76206827163696,0,0,0.5,2,0,0,0.772533893585205,-0.373258113861084,0,5.24792766571045,0.064703606069088,1.4938952922821,0,3.77826809883118,-0.353391855955124,1.56385934352875,0,2,3,0,6.12174844741821,0.376757025718689,0,0,8.81991004943848,0,1.43403172492981,0.117851130664349,256,629,2,0,0,0,0,0.267583131790161,0,13.9591836929321,0.500147879123688,0,0.465643167495728,0.0294627826660872,0,0,5.41311120986938,0,0.0776757970452309,814.059997558594,0,2.38016533851624,0.126792818307877,2,0,10.3807916641235,0.580065310001373,0,6.07092189788818,104,0,0,0,0.5,4.51632928848267,0.12127523124218,3.49631857872009,1,0,0,0,2.46926474571228,0,2.85294985771179,1,0,1.73282647132874,13.104603767395,1.08592689037323,0,5,1,0.633212924003601,23.2323341369629,0,23.8232002258301,1,0,0,1177.12780761719,35.8704147338867,1,0.944940805435181,1,1429.06811523438,0.889682471752167,3,2112.5,37.649845123291
